Adsorbate_name,MAE_total (eV),MAE_normal (eV),MAE_single (eV),ADwT (%),AMDwT (%),Num_total,Num_normal,Num_adsorbate_migration,Anomaly count,Unnamed: 10,Unnamed: 11,Unnamed: 12
OH,1.312170339970012,1.094453880093973,1.459594412366408,81.54981010809222,84.8834081332951,163.0,125.0,10.0,28,4,13,11
O,1.200970619970349,1.019938923401229,1.405496230917252,84.6407575375822,88.5442732068374,162.0,135.0,2.0,25,6,9,10
