Adsorbate_name,MAE_total (eV),MAE_normal (eV),MAE_single (eV),ADwT (%),AMDwT (%),Num_total,Num_normal,Num_adsorbate_migration,Anomaly count,Unnamed: 10,Unnamed: 11,Unnamed: 12
OH,0.3742209204099987,0.1370486756095561,0.1430630019184432,81.43170151496169,84.58647287300512,163.0,129.0,10.0,24,10,14,0
O,0.4347737086437217,0.1905613160471822,0.2084928196655558,83.7446460065512,87.11015825668875,162.0,136.0,4.0,22,13,9,0
