Adsorbate_name,MAE_total (eV),MAE_normal (eV),MAE_single (eV),ADwT (%),AMDwT (%),Num_total,Num_normal,Num_adsorbate_migration,Anomaly count,Unnamed: 10,Unnamed: 11,Unnamed: 12
H,0.2672276034059721,0.1910489631014775,0.2015981832433061,86.25214430867493,91.01531919800338,8854.0,7570.0,404.0,880,12,860,8
N,0.3790442802482465,0.2521350423716334,0.2719611345152435,86.36595132529591,91.27785093680801,7457.0,6359.0,195.0,903,13,859,31
O,0.4016947957073933,0.3030591212299767,0.3230821669885637,86.63292704043266,91.58742744203117,7369.0,6376.0,196.0,797,6,774,17
S,0.2501543940275521,0.1613031218599661,0.1655277825336749,86.11458566585607,91.01255542178781,5812.0,4903.0,261.0,648,6,641,1
C,0.2752021402894122,0.1522063256173585,0.1688578750738589,86.69351316920391,91.305500391964,5291.0,4492.0,161.0,638,17,619,2
SH,0.5159960394196625,0.2561342813944797,0.2418138584818025,79.57860165683577,83.44407069279599,1770.0,1243.0,389.0,138,12,126,0
NH,0.5477587335265219,0.3448436625447584,0.341899912344151,84.96467817896405,89.53570152098801,1558.0,1307.0,121.0,130,1,128,1
H2O,0.1666379494036532,0.1129654211859304,0.08419615140910894,66.6969255234561,73.36144280775137,1534.0,820.0,630.0,84,0,84,0
CH,0.3380491427560963,0.2305074912132221,0.2396054798560933,87.24900949390741,91.63860002786174,1508.0,1338.0,72.0,98,0,98,0
CH2,0.4772765780426492,0.2787203514406769,0.2660940897484893,80.03271040216858,84.98508575689806,1458.0,1088.0,223.0,147,1,145,1
CH3,0.3330427990609084,0.2922738696030878,0.2798185718015682,83.09521383446378,89.04702294899896,1284.0,1138.0,86.0,60,0,60,0
OH,0.1845177214287369,0.09075429710254006,0.08745435894688386,85.66025097128583,88.91503776697543,1235.0,1037.0,101.0,97,0,97,0
