Adsorbate_name,MAE_total (eV),MAE_normal (eV),MAE_single (eV),ADwT (%),AMDwT (%),Num_total,Num_normal,Num_adsorbate_migration,Anomaly count,Unnamed: 10,Unnamed: 11,Unnamed: 12
24S1,0.2736187221040745,0.2871935769661974,0.5111612074091602,76.78571428571445,86.9435123042507,12.0,10.0,0.0,2,0,2,0
25N1,0.2612093732913572,0.1897576068231416,0.3936693251886816,76.85374149659869,86.56040268456277,12.0,10.0,0.0,2,0,2,0
25N2,0.1775227979255233,0.1775227979255233,0.4547873217876279,79.15816326530607,89.37919463087245,12.0,12.0,0.0,0,0,0,0
25X1,0.3415851606028522,0.2670035922953728,0.6695197989215256,72.47448979591802,78.77516778523409,12.0,9.0,3.0,0,0,0,0
25X2,0.1980698286355302,0.1662534096459247,0.786925427542192,75.28911564625827,85.3020134228172,12.0,11.0,1.0,0,0,0,0
25Y1,0.2105727419159032,0.1548672745585465,0.5963683316785424,74.89795918367324,83.44239373601647,12.0,11.0,1.0,0,0,0,0
25Y2,0.5378176498781032,0.1815884554651367,0.7153719396821341,69.9829931972786,76.81487695749435,12.0,9.0,3.0,0,0,0,0
25_1,0.2991719743330095,0.2787246698063974,1.004838705876767,73.64795918367305,79.80145413870025,12.0,10.0,2.0,0,0,0,0
25_2,0.2621199554753897,0.2366637151568348,0.8577817502577935,74.34523809523782,83.50671140939362,12.0,10.0,2.0,0,0,0,0
2601,0.1539147556562022,0.1774830155028981,0.3493549911884906,71.3775510204078,77.20357941834266,12.0,8.0,4.0,0,0,0,0
2611,0.1907828457464422,0.2044612990992725,0.702234351228587,77.82312925170044,84.86856823266075,12.0,10.0,2.0,0,0,0,0
2612,0.1930970516768789,0.2106867843285402,0.463692273327597,71.03741496598639,73.03411633109461,12.0,7.0,5.0,0,0,0,0
26S1,0.2987563038106729,0.3024511146666642,0.5369247700723268,78.39285714285708,87.9893736017898,12.0,11.0,0.0,1,0,1,0
26S2,0.2611303568411494,0.2611303568411494,0.4821659675337451,80.15306122448979,90.2237136465324,12.0,12.0,0.0,0,0,0,0
26Z1,0.2047301302844916,0.2047301302844916,0.4310028361543707,77.94217687074826,88.81991051454135,12.0,12.0,0.0,0,0,0,0
26Z2,0.1690232004270182,0.1690232004270182,0.4276801189971149,77.70408163265296,89.02404921700219,12.0,12.0,0.0,0,0,0,0
26Z3,0.4592242946685736,0.257477244087512,0.5120551251533758,65.23809523809544,67.67617449664532,12.0,6.0,6.0,0,0,0,0
26Z4,0.2850458818032688,0.2228555876032904,0.3633075549315918,66.90476190476177,74.4574944071587,12.0,7.0,4.0,1,0,1,0
27N1,0.160617449822969,0.160617449822969,0.3827470986032579,78.63945578231288,89.26454138702456,12.0,12.0,0.0,0,0,0,0
27N2,0.1580926945528021,0.1580926945528021,0.3775493024506075,79.11564625850338,89.95246085011183,12.0,12.0,0.0,0,0,0,0
3401,0.2273488684786435,0.2303696784605798,0.248882870232834,56.42857142857144,54.35682326621907,12.0,2.0,9.0,1,0,1,0
3601,0.2046138526188373,0.2200379122424714,0.3306516819808791,76.71768707482985,81.67785234899365,12.0,8.0,4.0,0,0,0,0
3621,0.288832950796816,0.27400926414954,0.9844149941180197,73.31632653061178,79.06879194630784,12.0,8.0,4.0,0,0,0,0
3622,0.3286786248785649,0.3327752318080828,0.950501685554474,74.58333333333306,82.6565995525713,12.0,11.0,1.0,0,0,0,0
3623,0.2862021590544028,0.2655285662542248,1.170058341559014,75.27210884353721,83.78914988814182,12.0,10.0,2.0,0,0,0,0
3631,0.2656575952062059,0.2348969437628327,0.9720434001535297,75.70578231292505,84.18064876957244,12.0,10.0,2.0,0,0,0,0
3632,0.3426294790764561,0.3491115577824063,0.9597912405825385,78.46938775510192,86.54362416107216,12.0,11.0,1.0,0,0,0,0
36S1,0.3545358750550485,0.3793246891514457,0.5722074608973605,75.55272108843563,85.44742729306488,12.0,10.0,0.0,2,0,2,0
36S2,0.3556847179947867,0.3688217921572232,0.5553158337705041,76.55612244897969,86.77293064876976,12.0,10.0,0.0,2,0,2,0
37N1,0.1827177067447862,0.1827177067447862,0.4152223264586805,78.92006802721087,89.5553691275168,12.0,12.0,0.0,0,0,0,0
37N2,0.3053434219534375,0.3053434219534375,0.5242713277215246,77.73809523809516,88.09563758389245,12.0,12.0,0.0,0,0,0,0
37N3,0.2862581227342087,0.2862581227342087,0.9093040943132854,77.41496598639439,88.48434004474262,12.0,12.0,0.0,0,0,0,0
37N4,0.2956335265079257,0.2928306059217761,1.09574459897788,75.544217687075,87.26230425055938,12.0,10.0,0.0,2,0,2,0
37N5,0.2183201342082513,0.2183201342082513,0.6909237448990909,78.12074829931964,88.70246085011175,12.0,12.0,0.0,0,0,0,0
37X1,0.3571378124739321,0.3568871681519193,0.9545743953041601,74.49829931972782,78.95973154362264,12.0,11.0,1.0,0,0,0,0
37X2,0.2535559667811522,0.2337604509740588,0.8200451423629312,75.238095238095,83.95134228187774,12.0,11.0,1.0,0,0,0,0
37X3,0.3871997687584485,0.3827268527074882,0.9822321258555865,72.8741496598638,80.9815436241598,12.0,11.0,1.0,0,0,0,0
37X4,0.4098601505870907,0.3278740008274035,0.7289531101329972,69.30272108843512,74.08836689038097,12.0,8.0,4.0,0,0,0,0
37Y1,0.5078347740931785,0.3181431595231921,0.8647860036001956,68.16326530612263,75.31599552572725,12.0,8.0,4.0,0,0,0,0
37Y2,0.4470745632526913,0.2264271904548407,3.092269150371892,71.77721088435422,80.53411633109766,12.0,9.0,3.0,0,0,0,0
37Y3,0.630419756488152,0.2822467341075026,0.768239021813527,68.22278911564585,74.67841163310969,12.0,7.0,4.0,1,0,1,0
37_1,0.3535477133247902,0.3441963293908569,1.059137877657257,74.28571428571392,80.06991051453987,12.0,11.0,1.0,0,0,0,0
37_2,0.364140982076871,0.3327012248290913,0.9421563319431291,71.75170068027177,78.73601789709133,12.0,10.0,2.0,0,0,0,0
37_3,0.4153298051208362,0.419156785325589,1.164785715093155,72.62755102040784,79.81543624160928,12.0,10.0,1.0,1,0,1,0
37_4,0.4024853177290204,0.4116035781790621,0.8799551491557338,74.1411564625849,83.91778523489737,12.0,11.0,1.0,0,0,0,0
3801,0.2150408344860235,0.239060091845225,0.3371280294846877,69.59183673469381,69.49105145413768,12.0,4.0,8.0,0,0,0,0
3811,0.2347619933612872,0.2279236812901502,0.6542002349787707,78.35884353741486,86.9295302013406,12.0,11.0,1.0,0,0,0,0
3812,0.2252293266285582,0.2258693384263388,0.6788873855946035,70.63775510204067,74.51062639821188,12.0,6.0,6.0,0,0,0,0
3813,0.2480490807370194,0.2353861276054897,0.7198418056687957,77.42346938775495,85.49217002236973,12.0,11.0,1.0,0,0,0,0
38S1,0.36020698299371,0.3662586276999982,0.601085337974629,78.92006802721077,88.33053691275168,12.0,11.0,0.0,1,0,1,0
38S2,0.3565594122235982,0.3565594122235982,0.6137972265030213,78.52040816326524,88.41722595078316,12.0,12.0,0.0,0,0,0,0
