Adsorbate_name,MAE_total (eV),MAE_normal (eV),MAE_single (eV),ADwT (%),AMDwT (%),Num_total,Num_normal,Num_adsorbate_migration,Anomaly count,Unnamed: 10,Unnamed: 11,Unnamed: 12
3611,0.6732943683487947,0.7251403994289848,1.647613812239875,36.80555555555562,60.93680089485469,36.0,17.0,9.0,10,0,10,0
4811,0.7611017878281727,0.8133917296939441,1.731903093697948,35.41666666666664,58.74533929903086,36.0,18.0,9.0,9,0,9,0
4411,1.092989913151561,1.368583288760932,1.924147296825013,35.23384353741501,60.67114093959763,24.0,11.0,2.0,11,0,11,0
44S1,1.852205990239723,1.54036211534472,2.388496133650378,31.88775510204083,52.46364653243882,24.0,3.0,6.0,15,0,10,5
45N1,1.329160253302113,1.504976770779784,1.999847038722298,29.23469387755097,52.9642058165546,24.0,8.0,7.0,9,0,9,0
4a11,0.7225436807049542,0.7822619982400296,1.707726137753206,29.79591836734693,54.05620805369143,24.0,9.0,8.0,7,0,7,0
4a12,0.8745425948376907,1.104405877838554,1.801128720346272,27.96768707482996,51.26398210290778,24.0,9.0,7.0,8,0,8,0
55N1,1.387808446123239,1.376500497713997,2.090817758174224,30.71003401360552,54.88255033557093,24.0,7.0,7.0,10,0,8,2
5601,1.177020599144556,1.360377721664764,2.259164173339185,31.62840136054422,57.1001118568234,24.0,10.0,5.0,9,0,9,0
6601,1.451796915915202,1.491871723878813,2.540471659534231,38.92857142857132,67.46504474273068,24.0,9.0,2.0,13,0,7,6
6611,1.448411205872595,1.596424622826412,2.116271087522747,28.22981366459634,52.44820542748749,23.0,4.0,9.0,10,0,10,0
66S1,2.412362330678778,1.410073825051768,2.81717855912366,31.13172541743976,51.45515558267191,22.0,2.0,5.0,15,0,9,6
67N1,1.666602539263747,1.704271000363208,2.69949384368074,33.39517625231904,59.48596705308163,22.0,9.0,5.0,8,0,5,3
7801,1.674930414935828,1.641702954631473,2.386268080472153,25.57513914656771,52.68151311775454,22.0,7.0,2.0,13,0,11,2
8a01,1.83494130131513,1.627147920441611,2.753623206305151,27.25417439703158,46.12416107382546,22.0,3.0,10.0,9,0,8,1
8a02,1.732487254461009,1.368810295458943,3.195748613320734,27.46753246753248,47.51220256253803,22.0,3.0,10.0,9,0,6,3
8a03,1.676512950819294,1.437482070470172,2.938208523116755,30.37569573283848,52.82946918852947,22.0,6.0,9.0,7,0,7,0
1211,0.3388196920962064,0.325808997479983,1.249699330807871,38.47789115646269,62.48601789709145,12.0,5.0,3.0,4,0,4,0
1221,0.2486209868071345,0.2994183739690262,6.458508066913493,36.59013605442177,60.52293064876879,12.0,7.0,1.0,4,0,4,0
1231,0.3241987845815988,0.3828261963930295,1.378208185640207,37.94217687074833,65.2544742729303,12.0,8.0,0.0,4,0,4,0
12S1,1.179385736134958,1.292559381107221,2.024785189332579,39.54931972789123,66.68064876957393,12.0,8.0,0.0,4,0,4,0
13N1,0.4899766747696314,0.6510985484257859,1.379757833906308,38.06972789115653,64.62807606263948,12.0,7.0,1.0,4,0,4,0
13X1,0.5210416302241748,0.3318056939487022,1.435683343465645,33.16326530612243,52.12527964205835,12.0,4.0,4.0,4,0,4,0
13Y1,0.5423045524663829,0.6780277267478526,1.445885468586079,37.68707482993201,63.63534675615206,12.0,7.0,1.0,4,0,4,0
13_1,0.3311434317349302,0.395810290019071,1.367162217266566,36.86224489795917,63.42281879194596,12.0,8.0,0.0,4,0,4,0
14S1,0.7084420212720458,0.8379589078077885,1.568184107186094,35.60374149659864,61.30033557046853,12.0,6.0,0.0,6,0,6,0
14Z1,0.6040207652808712,0.809248693765845,1.852079943809057,37.27040816326529,63.55425055928303,12.0,8.0,0.0,4,0,4,0
15N1,0.3345811607077097,0.409363328042808,1.303580324355635,37.10034013605443,64.92449664429432,12.0,8.0,0.0,4,0,4,0
2201,0.6791412618649216,0.767147608733841,1.048452688429448,34.68537414965979,54.68959731543587,12.0,3.0,3.0,6,0,6,0
2401,0.5168678729063689,0.6492410003804352,1.490904329183477,39.65136054421777,68.1152125279639,12.0,6.0,0.0,6,0,6,0
2411,0.5454015595756699,0.7007775456372219,1.515051230699455,38.84353741496606,64.94127516778488,12.0,7.0,0.0,5,0,5,0
2421,0.4222329604875608,0.4730804411243431,1.353211628103998,30.77380952380946,50.97874720357895,12.0,3.0,6.0,3,0,3,0
2422,0.3327422100231067,0.3094722074733582,1.241921120234278,32.39795918367354,51.49328859060383,12.0,5.0,4.0,3,0,3,0
2431,0.3837644423285642,0.476178320121105,1.340348444538648,30.90986394557822,49.18903803131965,12.0,3.0,5.0,4,0,4,0
24S1,1.374086954699183,1.512848436036954,2.194255788655344,36.43707482993195,61.37304250559192,12.0,8.0,0.0,4,0,4,0
25N1,0.6738991382634077,0.7764038527038473,1.577991563400515,36.71768707482993,62.77684563758272,12.0,8.0,0.0,4,0,4,0
25N2,0.4210892675206252,0.5114298585888629,1.412811010363637,36.57312925170066,64.04642058165513,12.0,7.0,0.0,5,0,5,0
25X1,0.7117060973953352,0.75610162905148,1.505937432286298,29.64285714285711,50.39149888143258,12.0,5.0,3.0,4,0,4,0
25X2,0.3328218296893208,0.3924835715147736,1.288819063952359,36.68367346938774,63.68847874720324,12.0,8.0,0.0,4,0,4,0
25Y1,0.548731388051238,0.5742679948226931,1.41428020115852,32.97619047619047,55.78859060402652,12.0,3.0,3.0,6,0,6,0
25Y2,0.6288364058765546,0.8203536556909867,1.526226168695937,35.68877551020407,62.11968680089434,12.0,6.0,1.0,5,0,5,0
25_1,0.6389204867444255,0.6533343497039965,1.521018805663802,28.57993197278909,49.82382550335576,12.0,6.0,3.0,3,0,3,0
25_2,0.4023357071286965,0.3807506472953032,1.310700370814431,34.65136054421757,55.39429530201348,12.0,6.0,2.0,4,0,4,0
