Adsorbate_name,MAE_total (eV),MAE_normal (eV),MAE_single (eV),ADwT (%),AMDwT (%),Num_total,Num_normal,Num_adsorbate_migration,Anomaly count,Unnamed: 10,Unnamed: 11,Unnamed: 12
26Z3,0.7995183265283187,0.5817762831542908,0.639823777454407,58.1802721088433,59.72595078299815,12.0,1.0,9.0,2,0,2,0
26Z4,0.8073902822737704,0.3287328222721395,0.7358515099869761,56.64115646258502,64.267337807607,12.0,6.0,4.0,2,0,2,0
27N1,0.2828078803287794,0.2496362566141325,0.3735955085074796,64.33673469387746,72.24832214764972,12.0,7.0,3.0,2,0,2,0
27N2,0.4066616662565152,0.3460620361049251,0.4720634661946471,63.74149659863922,74.02125279642073,12.0,7.0,3.0,2,0,2,0
3401,1.06235701753905,0.5329504793228969,0.9296208114843628,56.07993197278933,54.81823266219215,12.0,3.0,6.0,3,0,3,0
3601,0.8313399127246152,0.4845112057910264,0.9120853027278629,66.19047619047612,69.65604026845631,12.0,4.0,6.0,2,0,2,0
3621,0.8667468101562535,0.2968928815625418,0.7370439132356671,47.83163265306126,51.13814317673316,12.0,2.0,8.0,2,0,2,0
3622,1.075828642402337,0.4100001071874857,1.032562346015618,46.6496598639455,49.83501118568289,12.0,2.0,8.0,2,0,2,0
3623,0.9574030590494704,0.2959813639648132,1.250804141406241,43.28231292516993,49.45749440715876,12.0,2.0,8.0,2,0,2,0
3631,0.8708208577148598,,0.7796098300911503,38.99659863945573,47.1392617449673,12.0,0.0,10.0,2,0,2,0
3632,1.139356005748694,0.8036659249804572,1.172342964570309,50.87585034013626,57.36017897091703,12.0,4.0,6.0,2,0,2,0
36S1,0.6342859950455845,0.4296888227099736,0.6943339571598303,61.01190476190516,68.95973154362403,12.0,8.0,2.0,2,0,2,0
36S2,0.5319878520068411,0.5307617685117236,0.5893324462174506,63.30782312925171,75.41107382550364,12.0,10.0,0.0,2,0,2,0
37N1,0.377804776888017,0.3482842322187452,0.5273445232877574,63.56292517006778,74.15548098433906,12.0,10.0,0.0,2,0,2,0
37N2,0.8233091288785838,0.3625222195507831,0.7133609326497439,53.01870748299343,62.27348993288621,12.0,6.0,4.0,2,0,2,0
37N3,0.6917741665690146,0.7262321563750049,1.113749731259752,62.76360544217718,72.88590604026768,12.0,10.0,0.0,2,0,2,0
37N4,1.228091069964189,1.210612066728508,1.853442022112627,62.65306122448995,74.1219239373591,12.0,8.0,1.0,3,0,2,1
37N5,0.3168530788411565,0.2838249841894722,0.7015913922721335,66.27551020408164,76.38702460850122,12.0,8.0,2.0,2,0,2,0
37X1,0.907961974381506,0.4765299356444928,0.9120716749023394,46.16496598639444,52.39373601789742,12.0,2.0,8.0,2,0,2,0
37X2,0.7774477282161575,0.2664438842968906,0.515902381165373,40.08503401360561,48.29697986577219,12.0,1.0,9.0,2,0,2,0
37X3,0.975600119622392,0.1108949187499633,1.018665508619788,48.39285714285695,54.3875838926173,12.0,1.0,9.0,2,0,2,0
37X4,0.9555583088216117,0.844901831503897,1.061927327376299,57.43197278911583,64.47427293064837,12.0,4.0,6.0,2,0,2,0
37Y1,1.600196968652337,0.3444829753515535,0.8860373210286395,46.70918367346961,52.22035794183493,12.0,1.0,8.0,3,0,3,0
37Y2,1.307038770514331,0.7739694913281312,2.85128671566407,49.61734693877543,53.35570469798638,12.0,2.0,8.0,2,0,2,0
37Y3,1.25959215010416,0.6189225204296728,0.9918268171288993,54.07312925170052,62.19239373601796,12.0,3.0,7.0,2,0,2,0
37_1,0.7912332280045623,0.3727446360742022,0.8308528262304739,53.85204081632651,52.55313199105125,12.0,1.0,9.0,2,0,2,0
37_2,0.9431888786067617,0.02051913492178414,0.9412052360286367,44.42176870748287,49.79865771812062,12.0,1.0,9.0,2,0,2,0
37_3,1.045656171842452,0.2839418856250404,0.9939210637499892,48.85204081632656,50.47818791946289,12.0,2.0,8.0,2,0,2,0
37_4,1.067315895638006,0.5261205696614107,1.189246335904933,57.16836734693908,59.98042505592918,12.0,3.0,7.0,2,0,2,0
3801,0.735922307757153,0.5212593968261459,0.9431341200943925,66.8197278911564,68.98210290827745,12.0,4.0,5.0,3,0,3,0
3811,0.7427304065397179,0.8427183457851569,0.9367578320377472,65.54421768707479,72.29586129753812,12.0,5.0,5.0,2,0,2,0
3812,0.586245070374348,0.387433394615871,0.5778646025976434,55.8758503401364,62.91946308724892,12.0,3.0,7.0,2,0,2,0
3813,0.4847744326269569,0.5234112052408785,0.6388636377473933,69.20918367346933,75.22091722595108,12.0,6.0,4.0,2,0,2,0
38S1,0.5163005729850317,0.4576949434570589,0.4940536929752491,51.3605442176873,55.99272930648821,12.0,3.0,7.0,2,0,2,0
38S2,0.4512691126367224,0.3266226962053683,0.4913693344010301,59.78741496598648,69.13031319910402,12.0,7.0,3.0,2,0,2,0
38S3,0.7088429554003964,0.4594740808463627,0.6914540951822913,54.05612244897934,64.34004474272912,12.0,6.0,4.0,2,0,2,0
38Z1,0.7902758533496103,0.4478658012500318,0.7533148708072778,53.83503401360549,56.64149888143239,12.0,2.0,8.0,2,0,2,0
38Z2,0.4546802292220183,0.5467616639258068,0.4067096965722712,41.22448979591835,48.31375838926229,12.0,1.0,9.0,2,0,2,0
38Z3,0.4811964432031258,0.3313972246484458,0.5097527073177078,59.07312925170061,63.29418344519021,12.0,6.0,4.0,2,0,2,0
38Z4,1.233514393603518,0.9149935649469926,1.232569947252595,63.37585034013597,74.43232662192364,12.0,7.0,2.0,3,0,2,1
38Z5,0.6797853509342447,0.02535721072263186,0.5508298252376171,45.9948979591836,50.99832214765107,12.0,1.0,9.0,2,0,2,0
38Z6,0.7188440002539215,0.4776210223177297,0.7688574033463548,56.0544217687076,64.45469798657716,12.0,6.0,4.0,2,0,2,0
38Z7,0.9247212776041659,0.2343778578125324,0.7396254844335814,41.82823129251714,49.38199105145424,12.0,2.0,8.0,2,0,2,0
38Z8,0.6689560976920662,0.3027125609375503,0.7135998071093669,49.44727891156461,55.05872483221421,12.0,2.0,8.0,2,0,2,0
38Z9,0.9426552424479256,0.7819948047949303,1.034227486171876,61.45408163265351,71.91275167785074,12.0,8.0,2.0,2,0,2,0
38Za,0.7847901052701864,0.1849342909472966,0.6455265434765552,47.05782312925155,54.45749440715902,12.0,4.0,6.0,2,0,2,0
39N1,0.3955704712565075,0.3756354175065202,0.4217729688769414,58.03571428571399,62.70693512304332,12.0,3.0,7.0,2,0,2,0
39N2,0.3112139909114653,0.3169432578277041,0.4130431105338428,61.23299319727918,73.69127516778511,12.0,9.0,1.0,2,0,2,0
39N3,0.5293551779948006,0.6070806308159812,0.5810650557552144,63.00170068027187,73.72203579418374,12.0,9.0,1.0,2,0,2,0
39N4,0.6960305187955788,0.6938318448339942,0.7809051420377529,60.62074829931936,74.17505592841188,12.0,8.0,2.0,2,0,2,0
