Adsorbate_name,MAE_total (eV),MAE_normal (eV),MAE_single (eV),ADwT (%),AMDwT (%),Num_total,Num_normal,Num_adsorbate_migration,Anomaly count,Unnamed: 10,Unnamed: 11,Unnamed: 12
3611,0.220853046143982,0.2102876265932497,0.4251424878299986,74.38208616780015,74.99067859806266,36.0,25.0,11.0,0,0,0,0
4811,0.2020386605843889,0.214787674108743,0.4411122962754115,73.21428571428565,74.41741237882349,36.0,25.0,11.0,0,0,0,0
4411,0.3650672123478594,0.3002855812440401,0.4740512485720145,75.26360544217688,75.51454138702428,24.0,17.0,7.0,0,0,0,0
44S1,0.4258463912537363,0.4077818268138076,0.5116850895337665,72.0535714285717,70.43344519015751,24.0,11.0,13.0,0,0,0,0
45N1,0.3682208276439868,0.2356738043437683,0.400629192281792,72.21088435374168,73.55145413870291,24.0,16.0,8.0,0,0,0,0
4a11,0.2279039220453214,0.240253995502561,0.2853500415300492,70.13605442176897,73.78076062639975,24.0,17.0,7.0,0,0,0,0
4a12,0.2792725986289722,0.2501209173480503,0.3562326695397644,73.08248299319682,76.77432885905935,24.0,17.0,7.0,0,0,0,0
55N1,0.501848586318614,0.3789987654212202,0.4631100497893925,67.3979591836737,69.94546979865716,24.0,12.0,12.0,0,0,0,0
5601,0.2778927025094943,0.2971695445072555,0.3723300028310247,69.80017006802728,69.4756711409403,24.0,14.0,10.0,0,0,0,0
6601,0.5630965619670102,0.4381266513234138,0.7345245850405947,77.687074829932,83.58640939597134,24.0,20.0,4.0,0,0,0,0
6611,0.4152612564032811,0.3197957465481928,0.5090805493801774,64.21916592724067,66.04756346658759,23.0,7.0,16.0,0,0,0,0
66S1,0.544423620105674,0.5168209682545836,0.5656064675110702,66.01576994434143,68.66076876143957,22.0,10.0,12.0,0,0,0,0
67N1,0.4800522735164867,0.4290438343954861,0.5601415233473972,74.98144712430452,77.32611348383226,22.0,13.0,9.0,0,0,0,0
7801,0.3702281009993904,0.3700920325051182,0.3797652442363076,63.26066790352507,70.60402684563773,22.0,16.0,6.0,0,0,0,0
8a01,0.4436980000026706,0.2967370704525886,0.4649912975148412,59.55473098330243,62.65710799267833,22.0,6.0,16.0,0,0,0,0
8a02,0.3226887956931082,0.2652221792171964,0.5626496647673104,63.40909090909103,67.25747406955438,22.0,9.0,13.0,0,0,0,0
8a03,0.3913659503709461,0.2816156863397197,0.4204686366956671,58.91465677179948,63.43197071384895,22.0,6.0,16.0,0,0,0,0
1211,0.2878640057053516,0.2553875834707409,0.3870419925074001,80.94387755102034,79.65044742729356,12.0,8.0,4.0,0,0,0,0
1221,0.2970576939878142,0.2739971335999743,5.537314861483613,82.99319727891145,87.64261744966495,12.0,11.0,1.0,0,0,0,0
1231,0.325753518143495,0.2660336451466453,1.061962196977689,81.25850340136053,87.97539149887967,12.0,11.0,1.0,0,0,0,0
12S1,0.2323650748832975,0.184915245297066,0.4696064584915127,84.04761904761895,91.5995525727072,12.0,11.0,0.0,1,0,1,0
13N1,0.2877507561575552,0.298894317521822,0.4254936944053984,84.03911564625842,88.66890380313154,12.0,11.0,1.0,0,0,0,0
13X1,0.337160959395075,0.2838616586107001,0.4997968320208497,80.61224489795899,82.2063758389257,12.0,10.0,2.0,0,0,0,0
13Y1,0.3380354494013075,0.3380354494013075,0.4661159927278315,84.86394557823124,89.9748322147651,12.0,12.0,0.0,0,0,0,0
13_1,0.2878257272663181,0.2878257272663181,0.463844446107314,84.56632653061222,90.95078299776284,12.0,12.0,0.0,0,0,0,0
14S1,0.1617968229615136,0.1617968229615136,0.3179618145159573,85.62925170068011,92.21196868008941,12.0,12.0,0.0,0,0,0,0
14Z1,0.3419975562167732,0.3419975562167732,0.7514555358399283,84.41326530612231,90.53691275167782,12.0,12.0,0.0,0,0,0,0
15N1,0.2396071061911034,0.2396071061911034,0.340353336347724,86.24999999999999,92.97539149888138,12.0,12.0,0.0,0,0,0,0
2201,0.2426892822555852,0.2293664977832236,0.5887041818793092,78.57142857142837,75.57326621924,12.0,10.0,2.0,0,0,0,0
2401,0.3192466764401167,0.2844306580946743,0.3645932381772781,82.22789115646256,84.70637583892683,12.0,10.0,2.0,0,0,0,0
2411,0.3188493865697175,0.2666942644063354,0.4198099323438266,79.85544217687057,76.79809843400321,12.0,10.0,2.0,0,0,0,0
2421,0.2573016432470201,0.2573016432470201,0.393205598991738,82.05782312925169,84.68400447427295,12.0,12.0,0.0,0,0,0,0
2422,0.2952765582565053,0.2887986315995166,0.4435810043262052,77.44897959183672,75.56208053691375,12.0,8.0,4.0,0,0,0,0
2431,0.3225244040594604,0.3413091396752277,0.9795004193720563,76.65816326530575,77.1840044742714,12.0,8.0,4.0,0,0,0,0
24S1,0.254582675224271,0.1706371105842521,0.4017271221243999,82.07482993197274,87.41610738255059,12.0,10.0,1.0,1,0,1,0
25N1,0.1776297183460193,0.1834538217514634,0.3809215245105548,81.98129251700676,85.22371364653199,12.0,11.0,0.0,1,0,1,0
25N2,0.2122430857909254,0.2122430857909254,0.3306255058422115,85.05952380952384,91.47930648769572,12.0,12.0,0.0,0,0,0,0
25X1,0.3456665842935198,0.2964831748905926,0.4146924375051372,82.15986394557822,85.55089485458569,12.0,11.0,1.0,0,0,0,0
25X2,0.2278368721946335,0.2278368721946335,0.3166570456722712,84.71088435374142,91.21644295302018,12.0,12.0,0.0,0,0,0,0
25Y1,0.3098929033624073,0.3328349417067052,0.3989544988761438,80.44217687074823,83.34731543624062,12.0,10.0,2.0,0,0,0,0
25Y2,0.2884509384374099,0.2884509384374099,0.4113410441115697,84.97448979591825,89.84340044742727,12.0,12.0,0.0,0,0,0,0
25_1,0.2833886082764388,0.3183659664201141,0.5208416642506345,77.40646258503386,76.73098434004373,12.0,9.0,3.0,0,0,0,0
25_2,0.2845723782341434,0.3615418461477384,0.3810828078411592,79.14115646258504,80.40548098433976,12.0,8.0,4.0,0,0,0,0
2601,0.565412494004302,0.5852140728947071,0.4561101172168828,81.4115646258502,83.16834451901384,12.0,11.0,1.0,0,0,0,0
