Adsorbate_name,MAE_total (eV),MAE_normal (eV),MAE_single (eV),ADwT (%),AMDwT (%),Num_total,Num_normal,Num_adsorbate_migration,Anomaly count,Unnamed: 10,Unnamed: 11,Unnamed: 12
3611,0.7282580636932052,0.7820107574645775,1.627171052188843,36.79138321995472,59.9962714392241,36.0,15.0,11.0,10,0,10,0
4811,0.8274770292913528,0.9080890412351295,1.705416722988602,36.06575963718821,58.57475764355016,36.0,16.0,9.0,11,0,11,0
4411,1.049863511620433,1.301108706483097,1.756412179266883,35.97789115646258,61.01929530201421,24.0,13.0,0.0,11,0,11,0
44S1,1.88031553072869,1.66174776758866,2.238680732036368,31.2457482993198,51.29474272930651,24.0,3.0,10.0,11,0,10,1
45N1,1.170698562724143,1.202664028485382,1.744449143579961,29.96173469387759,53.36828859060406,24.0,7.0,8.0,9,0,9,0
4a11,0.8092150159416546,0.8628615209727428,1.679074639637257,27.23639455782314,51.42197986577223,24.0,8.0,10.0,6,0,6,0
4a12,0.9532032928249082,1.103525638876248,1.769055987031789,28.22278911564621,52.03719239373642,24.0,9.0,7.0,8,0,8,0
55N1,1.221488350680513,1.18862525833697,1.864285664228016,34.36649659863949,59.01985458612958,24.0,8.0,4.0,12,0,11,1
5601,1.178558058236345,1.433531108446924,2.154445459345258,32.96768707482989,57.85934004474225,24.0,11.0,4.0,9,0,9,0
6601,1.302174263862552,1.47341406864669,2.412260245311213,41.52636054421765,69.72035794183437,24.0,14.0,1.0,9,0,7,2
6611,1.336741153933054,1.506994755110593,1.937680889938028,30.59893522626444,54.41785818500216,23.0,7.0,6.0,10,0,10,0
66S1,2.342001638993704,1.122027032335509,2.683240714872457,33.40445269016696,54.09395973154397,22.0,1.0,5.0,16,0,10,6
67N1,1.609568985100402,1.660046021068823,2.512755835165675,34.67068645640068,58.70957901159346,22.0,8.0,5.0,9,0,9,0
7801,1.544436478888279,1.608236370887026,2.164010963734733,27.94063079777368,53.31147040878587,22.0,7.0,2.0,13,0,11,2
8a01,1.720597843692551,1.700449069779694,2.585329494463499,29.88868274582568,49.08938377059216,22.0,5.0,10.0,7,0,7,0
8a02,1.604262502651786,1.650759052853175,3.0698467405861,29.9628942486085,50.29743746186725,22.0,8.0,6.0,8,0,7,1
8a03,1.581361845561322,1.557664668481801,2.81993745089629,30.46846011131722,53.26418547895106,22.0,6.0,9.0,7,0,7,0
1211,0.3705793447223857,0.4347463994562162,1.225946308896019,39.63435374149666,64.3819910514546,12.0,6.0,2.0,4,0,4,0
1221,0.2440997752666956,0.2933582144147903,6.275688370489676,37.01530612244896,59.84899328859041,12.0,7.0,1.0,4,0,4,0
1231,0.2894348597035196,0.3247749688535571,1.300822443743109,39.16666666666669,66.3590604026844,12.0,8.0,0.0,4,0,4,0
12S1,1.308448499189648,1.433969874146765,2.089941861502199,40.37414965986401,66.6778523489922,12.0,8.0,0.0,4,0,4,0
13N1,0.5689840707785621,0.7365788424092017,1.357100194307099,38.17176870748305,63.20469798657688,12.0,4.0,2.0,6,0,6,0
13X1,0.5151986243486272,0.3861570609294134,1.425990782939668,33.98809523809528,52.88310961968718,12.0,4.0,4.0,4,0,4,0
13Y1,0.610111413563495,0.6602657141541002,1.367627848948555,36.79421768707484,58.89821029082687,12.0,3.0,4.0,5,0,5,0
13_1,0.3099616382430342,0.3602485965134576,1.296255407958877,37.82312925170066,64.1275167785233,12.0,8.0,0.0,4,0,4,0
14S1,1.105638054794738,0.9856001180238003,1.608883638115944,30.81632653061225,53.63255033557031,12.0,4.0,2.0,6,0,6,0
14Z1,0.7351659161216192,0.8951965836048146,1.843133921413173,37.53401360544215,63.43120805369038,12.0,7.0,1.0,4,0,4,0
15N1,0.4153143446192396,0.4972428133201845,1.297041749087683,37.76360544217686,65.38870246084925,12.0,8.0,0.0,4,0,4,0
2201,0.8328501928078905,0.7082824691954871,1.042601503483508,35.32312925170062,52.93624161073852,12.0,3.0,3.0,6,0,6,0
2401,0.5566174811195138,0.7075484056566097,1.45658404331779,39.82142857142869,68.27460850111831,12.0,6.0,0.0,6,0,6,0
2411,0.5789833392043461,0.7374727137706287,1.472528790794394,37.84013605442174,62.79642058165531,12.0,8.0,0.0,4,0,4,0
2421,0.5110243518873924,0.4454140617206406,1.298926143757847,28.72448979591836,46.68624161073824,12.0,3.0,6.0,3,0,3,0
2422,0.4394728728986177,0.4103127989366726,1.236073672869001,28.13775510204088,44.75111856823256,12.0,2.0,6.0,4,0,4,0
2431,0.527300886968075,,1.33055878200139,25.03401360544214,42.90268456375821,12.0,0.0,8.0,4,0,4,0
24S1,1.489687197125869,1.628755804361312,2.243374793705246,38.35884353741492,64.49105145413763,12.0,8.0,0.0,4,0,4,0
