Adsorbate_name,MAE_total (eV),MAE_normal (eV),MAE_single (eV),ADwT (%),AMDwT (%),Num_total,Num_normal,Num_adsorbate_migration,Anomaly count,Unnamed: 10,Unnamed: 11,Unnamed: 12
3611,1.090244372756342,1.021872618345879,2.991641924991043,74.84693877550994,72.71625652498166,36.0,21.0,13.0,2,0,1,1
4811,1.262692197585721,1.088184589077922,3.095011365749244,73.22278911564622,70.34955257270693,36.0,19.0,14.0,3,0,0,3
4411,0.2302362585115526,0.2704520486838054,2.988445393088378,74.24744897959165,74.82242729306479,24.0,18.0,6.0,0,0,0,0
44S1,0.7620459564599523,0.4372772312050813,0.4364788726831049,69.58758503401353,64.58612975391483,24.0,5.0,19.0,0,0,0,0
45N1,0.3072477505257106,0.1755045576358334,0.2950658433040338,72.06632653061189,71.2472035794194,24.0,11.0,13.0,0,0,0,0
4a11,1.323222442257484,0.863371658044705,2.943524037312821,69.03486394557838,66.61633109619669,24.0,9.0,15.0,0,0,0,0
4a12,1.416442171961257,1.020559401361601,3.317574267110996,69.43452380952408,64.67701342281921,24.0,7.0,16.0,1,0,1,0
55N1,0.6483334868831321,0.3967407939023303,0.3864583260546818,67.76785714285701,67.69574944071533,24.0,10.0,13.0,1,0,1,0
5601,0.4641158925390657,0.3997256815219342,0.4143223599528039,68.57993197278932,67.49720357941779,24.0,13.0,11.0,0,0,0,0
6601,0.5505904301009027,0.4546899386644258,0.4710184712304664,80.46343537414946,85.35374720357792,24.0,21.0,3.0,0,0,0,0
6611,0.3664119956818865,0.3584024608137876,2.042048411849517,68.92191659272446,70.27866939013806,23.0,6.0,17.0,0,0,0,0
66S1,0.8889020300781219,0.5105327463643822,0.4266484001722236,65.81168831168803,63.7629652226961,22.0,7.0,13.0,2,0,2,0
67N1,0.4128917540411963,0.410371955761723,0.3669386959996398,76.97588126159566,78.7187309334967,22.0,12.0,10.0,0,0,0,0
7801,0.4852497548259952,0.5065658497549648,0.4501390232120043,67.1243042671614,73.81177547285003,22.0,11.0,11.0,0,0,0,0
8a01,0.8449498135600053,0.5802353988411334,0.3833286493714406,70.5519480519486,71.80445393532774,22.0,9.0,13.0,0,0,0,0
8a02,0.8043120258327267,0.7072302070507845,1.038053207135996,68.17254174397057,67.16290420988476,22.0,5.0,17.0,0,0,0,0
8a03,0.7663689564630635,0.6211103881498498,0.6681217521360078,71.96660482374816,75.00152532031885,22.0,11.0,11.0,0,0,0,0
1211,0.4314126424243122,0.4263547142021473,3.964437748218582,84.86394557823122,84.53020134227977,12.0,10.0,2.0,0,0,0,0
1221,0.4651770197884026,0.2633117350683563,7.791413903587638,70.09353741496582,66.67785234899462,12.0,6.0,6.0,0,0,0,0
1231,0.2803114788728696,0.2846021109108527,4.236984147329901,83.69897959183676,87.51398210290657,12.0,11.0,1.0,0,0,0,0
12S1,0.1866845384024997,0.1471059180956967,0.3148833892472241,83.67346938775519,85.18176733780669,12.0,9.0,1.0,2,0,2,0
13N1,0.723111757684728,0.4186996104492167,0.5619039228051707,80.36564625850342,75.24049217002188,12.0,5.0,6.0,1,0,1,0
13X1,0.4614619872241104,0.3418813780644399,3.836907037159004,75.63775510204069,67.27348993288636,12.0,5.0,6.0,1,0,1,0
13Y1,1.122437729165848,0.8587571076432268,3.480137441283361,79.23469387755097,76.68624161074005,12.0,9.0,3.0,0,0,0,0
13_1,0.8960300876163677,0.3975449447534096,3.634784995860183,79.09863945578222,76.9630872483219,12.0,8.0,2.0,2,0,2,0
14S1,1.252053181854651,0.3557817546728472,0.5226811573185177,70.41666666666661,63.38366890380438,12.0,4.0,7.0,1,0,1,0
14Z1,0.721586825661617,0.511880717376286,1.029339434914547,81.54761904761901,78.93176733780763,12.0,6.0,5.0,1,0,1,0
15N1,0.5230068892537462,0.5491397304181489,0.5807537764607774,83.75850340136053,85.8025727069352,12.0,11.0,0.0,1,0,1,0
2201,0.2414265262556926,0.1162969000249525,0.3918892646712179,80.09353741496598,73.22706935123006,12.0,9.0,3.0,0,0,0,0
2401,0.5575021175227857,0.4777533912877313,0.5418456462703443,84.18367346938766,84.3120805369113,12.0,11.0,1.0,0,0,0,0
2411,0.6978759510245643,0.7528475032665796,4.364320729466947,76.8707482993195,70.26006711409512,12.0,4.0,8.0,0,0,0,0
2421,1.078627578062336,0.4131691220947277,3.620586069069823,71.4030612244898,66.94910514541529,12.0,6.0,5.0,1,0,1,0
2422,0.5614031891707322,0.3688336376196286,3.798090126613762,69.60034013605436,63.54306487695793,12.0,4.0,8.0,0,0,0,0
2431,0.9402190228833008,0.383071842985844,4.373094974014486,69.52380952380929,60.33557046979705,12.0,4.0,8.0,0,0,0,0
24S1,0.3817947949552292,0.3557503313378767,0.4500675313989166,81.90476190476184,81.07941834451903,12.0,8.0,2.0,2,0,2,0
25N1,0.9257870012914982,0.5579747078847618,0.8716926867163028,81.13945578231268,75.94239373601809,12.0,5.0,5.0,2,0,2,0
25N2,0.7338852964347288,0.7338852964347288,0.8052309436108356,83.4353741496598,86.26398210290833,12.0,12.0,0.0,0,0,0,0
25X1,0.8878142410376034,1.029712026205363,2.111862550671394,79.55782312925174,76.3758389261744,12.0,7.0,4.0,1,0,1,0
25X2,0.4367435681551068,0.3931508897519464,3.620451123290198,81.53911564625848,84.91331096196707,12.0,10.0,1.0,1,0,1,0
25Y1,0.9820486546101813,0.9400071798107836,2.673486069676914,77.80612244897974,74.88534675615227,12.0,8.0,4.0,0,0,0,0
25Y2,1.227407957045073,0.7228175435253904,3.330956642754709,73.31632653061253,70.590044742731,12.0,7.0,5.0,0,0,0,0
25_1,0.9137760799357016,0.8040522940371048,4.226027029999178,66.66666666666671,59.89653243847971,12.0,5.0,7.0,0,0,0,0
25_2,0.6836317434301602,0.4973592795751796,3.728333637554509,72.5170068027211,68.1040268456383,12.0,6.0,6.0,0,0,0,0
2601,0.724426716140135,0.6337303804423862,0.7524698273054996,84.18367346938776,82.74049217002214,12.0,10.0,2.0,0,0,0,0
2611,0.9999632504126014,0.8701797793935576,1.252527665106609,80.6122448979592,80.23769574944096,12.0,10.0,2.0,0,0,0,0
2612,0.7284219731892841,0.3079636488061492,2.147266218674307,70.75680272108866,63.90659955257334,12.0,4.0,8.0,0,0,0,0
26S1,1.486482898023273,0.4636672786816429,0.6768153107429994,65.16156462585015,60.2209172259501,12.0,3.0,8.0,1,0,1,0
26S2,0.71559218574625,0.7240363065019537,0.6205133995320574,78.53741496598641,79.55816554809853,12.0,10.0,1.0,1,0,1,0
26Z1,0.4391704777726163,0.4497695938458726,0.5401149968155851,83.24829931972772,86.67785234899375,12.0,11.0,0.0,1,0,1,0
26Z2,0.4143921029370059,0.4143921029370059,0.5517110319734643,84.06462585034,88.43120805369139,12.0,12.0,0.0,0,0,0,0
26Z3,1.200217401603984,,0.8705639795662238,63.52040816326522,55.95357941834396,12.0,0.0,10.0,2,0,2,0
26Z4,0.9557519591040009,0.5313273283613128,0.7978171344783499,73.02721088435369,69.7818791946305,12.0,5.0,6.0,1,0,1,0
27N1,0.6820657135766535,0.7172975783744601,0.7119417867781509,80.78231292517003,81.80089485458633,12.0,11.0,0.0,1,0,1,0
27N2,0.7911704700756695,0.8364510762597503,0.7904157957999534,80.30612244897951,83.29977628635362,12.0,11.0,0.0,1,0,1,0
3401,0.3930320029809457,0.2004548746930805,0.2703349090486598,72.80612244897948,70.0587248322162,12.0,7.0,4.0,1,0,1,0
3601,0.7201720158829735,0.6438085045270654,0.6077492891756145,77.18537414965952,73.4591722595089,12.0,7.0,5.0,0,0,0,0
3621,0.8588659525219627,0.4993876936498811,4.391981228273916,63.12925170068017,60.57326621923875,12.0,4.0,8.0,0,0,0,0
3622,0.9139376588207941,0.4725973318652332,4.091184602683095,63.90306122448957,54.84899328858991,12.0,3.0,9.0,0,0,0,0
3623,0.8719259661140809,0.4740346538207998,4.09451609469481,61.28401360544244,58.64932885905976,12.0,4.0,8.0,0,0,0,0
3631,0.6976277230436226,0.4627536809726479,4.304074942892256,61.11394557823128,63.25782997762879,12.0,5.0,7.0,0,0,0,0
3632,1.055975272005202,0.5892992152460892,4.187032375480137,66.66666666666642,63.90659955257279,12.0,5.0,7.0,0,0,0,0
36S1,0.6632465017488579,0.5533568945605353,0.7021710368644177,77.69557823129261,76.47091722595059,12.0,5.0,5.0,2,0,2,0
36S2,0.6504964379614252,0.6916110048242174,0.6258445926652012,79.32823129251683,79.10234899328852,12.0,8.0,2.0,2,0,2,0
37N1,0.5216698432137014,0.5186874204678592,0.5574625118741832,80.00850340136039,80.73825503355577,12.0,11.0,1.0,0,0,0,0
37N2,0.8711434872762087,0.8621827729882803,0.8718918037231488,78.188775510204,76.31431767337962,12.0,8.0,3.0,1,0,1,0
37N3,1.129979042884915,1.184994200618771,1.420769600746243,79.96598639455753,81.96588366890356,12.0,11.0,0.0,1,0,1,0
37N4,1.185334989336748,0.768533142275397,1.472756533729652,78.46088435374155,77.71252796420481,12.0,3.0,7.0,2,0,2,0
37N5,0.6635903317862937,0.6853710752121781,1.046866953286945,81.23299319727874,82.30145413870267,12.0,11.0,0.0,1,0,1,0
37X1,0.9871322014322873,,3.767727881684563,62.21938775510201,53.30816554809893,12.0,0.0,11.0,1,0,1,0
37X2,0.7170072415592538,0.5223700936328157,3.6452063118864,68.99659863945554,72.63702460849902,12.0,6.0,5.0,1,0,1,0
37X3,0.8719158079264275,0.4045766168945306,3.628707876407873,65.22959183673436,57.89988814317754,12.0,2.0,9.0,1,0,1,0
37X4,1.079006998600258,0.9671440283789074,2.420575851984041,76.31802721088434,71.25279642058089,12.0,4.0,7.0,1,0,1,0
37Y1,1.710538358626296,,3.428897808572582,55.36564625850338,51.10738255033532,12.0,0.0,12.0,0,0,0,0
37Y2,1.312456536201179,0.920623759498703,4.56988120864584,71.25850340136027,66.61912751677745,12.0,6.0,6.0,0,0,0,0
37Y3,1.50506955224934,0.3994356217382773,3.389899391319978,67.87414965986403,63.04530201342366,12.0,3.0,8.0,1,0,1,0
37_1,1.238657723730469,0.5042708529296931,4.444129398331707,69.1496598639456,59.69239373601735,12.0,2.0,9.0,1,0,1,0
37_2,0.9598989548339697,0.4878211292773358,3.984762515828436,64.55782312925163,55.50055928411703,12.0,2.0,9.0,1,0,1,0
37_3,1.058342399606109,0.4635238422070245,4.525720110418287,64.85544217687068,61.08501118568115,12.0,2.0,9.0,1,0,1,0
37_4,1.694731466194646,1.151014563632799,3.78241164706216,70.30612244897935,60.42785234899282,12.0,2.0,9.0,1,0,1,0
3801,1.014103065915519,0.4573838206380287,0.9013183623429276,80.48469387755105,73.51510067114086,12.0,3.0,9.0,0,0,0,0
3811,0.967211513983548,0.81847805225462,3.469634303472481,79.0391156462586,74.53859060402566,12.0,8.0,4.0,0,0,0,0
3812,0.8186063323339715,0.7728494227929659,3.079854894466135,68.57993197278911,64.25055928411558,12.0,3.0,9.0,0,0,0,0
3813,0.7765792952994767,0.7093316480663985,2.936817130224604,78.35884353741478,76.37863534675463,12.0,8.0,4.0,0,0,0,0
38S1,1.405404896893706,0.5324511143554673,0.8474145048445525,63.01870748299351,59.66163310962064,12.0,2.0,9.0,1,0,1,0
38S2,0.9237999196264534,0.6455674334407556,0.7485253885799038,71.03741496598644,69.59451901566003,12.0,3.0,9.0,0,0,0,0
38S3,0.9076256777221676,0.7504211964676334,0.7740063692504879,74.52380952380948,69.20861297539159,12.0,7.0,4.0,1,0,1,0
38Z1,0.8723881028222517,0.6338253706705691,0.76396359822427,70.35714285714276,60.84172259507913,12.0,3.0,8.0,1,0,1,0
